series,epoch,train_loss,val_loss,val_metric
PairwiseGET,1,0.7171153642914512,0.7189462065696717,0.4270222222222222
PairwiseGET,2,0.6967481320554559,0.6952182650566101,0.41128888888888887
PairwiseGET,3,0.7008332745595411,0.6941032767295837,0.45226666666666665
PairwiseGET,4,0.7020342756401409,0.6999862432479859,0.4887111111111111
PairwiseGET,5,0.7000294463201002,0.6959492206573487,0.4588444444444445
PairwiseGET,6,0.6979680250991475,0.6931497573852539,0.5010666666666668
PairwiseGET,7,0.6968613998456434,0.6937159776687623,0.48640000000000005
PairwiseGET,8,0.6999695219776847,0.6975335359573365,0.41946666666666665
PairwiseGET,9,0.700179560617967,0.6937851548194885,0.5661333333333333
PairwiseGET,10,0.694188879294829,0.6934777617454528,0.5198222222222223
PairwiseGET,11,0.6982754577289928,0.6932816863059997,0.5511111111111111
PairwiseGET,12,0.695818608457392,0.6936715722084046,0.44986666666666664
PairwiseGET,13,0.6942251649769869,0.6932418704032898,0.5085333333333333
PairwiseGET,14,0.6935626268386841,0.6932532787322998,0.4484444444444444
PairwiseGET,15,0.696502604267814,0.6932224869728089,0.5495111111111111
PairwiseGET,16,0.6991063600236719,0.693310821056366,0.49893333333333334
PairwiseGET,17,0.6995126848871057,0.6932411193847656,0.4944
PairwiseGET,18,0.6927248618819497,0.6933522343635559,0.4768
PairwiseGET,19,0.6926658641208302,0.6931535005569458,0.5151111111111111
PairwiseGET,20,0.6965703584931113,0.6931841254234314,0.4992888888888889
FullGET,1,0.7263157774101604,0.7150792360305787,0.46577777777777774
FullGET,2,0.7040597606788982,0.6936740756034852,0.48915555555555557
FullGET,3,0.7067696343768727,0.6999700665473938,0.5821333333333334
FullGET,4,0.7014056688005273,0.6953908681869507,0.4821333333333333
FullGET,5,0.6952212479981509,0.6991471529006958,0.5824888888888888
FullGET,6,0.7008559649640863,0.6977620840072631,0.4971555555555556
FullGET,7,0.6971772015094757,0.6935320973396302,0.5297777777777777
FullGET,8,0.6971726390448484,0.6999613285064697,0.5144
FullGET,9,0.6953748545863412,0.6933180093765259,0.4288888888888889
FullGET,10,0.7015819387002424,0.6942826986312867,0.3978666666666667
FullGET,11,0.6981652758338235,0.693254041671753,0.48995555555555553
FullGET,12,0.6961773227561604,0.6936277151107788,0.4517333333333333
FullGET,13,0.6973118429834192,0.6945997476577759,0.4284444444444444
FullGET,14,0.6944736025550149,0.6931546568870545,0.5441777777777778
FullGET,15,0.6941660805182024,0.6933309078216553,0.4970666666666667
FullGET,16,0.6980582638220354,0.6933401823043823,0.4531555555555556
FullGET,17,0.6956435983831232,0.6931881785392762,0.47057777777777776
FullGET,18,0.6965899006886915,0.6932965517044067,0.4671111111111111
FullGET,19,0.6936880377205935,0.6931676745414734,0.4751111111111111
FullGET,20,0.6948217099363153,0.6931799650192261,0.43679999999999997
ETFaithful,1,0.6936170892281965,0.6932542324066162,0.502488888888889
ETFaithful,2,0.6933936964381825,0.6931977272033691,0.4995555555555556
ETFaithful,3,0.6933031217618422,0.6931932091712951,0.4984888888888889
ETFaithful,4,0.693256594917991,0.6931652069091797,0.5005333333333334
ETFaithful,5,0.6932246739214117,0.6931655406951904,0.4999111111111112
ETFaithful,6,0.6933769448236986,0.6931979656219482,0.5008
ETFaithful,7,0.6932753324508667,0.6931568503379821,0.5006222222222222
ETFaithful,8,0.6932781636714935,0.693163275718689,0.4999111111111111
ETFaithful,9,0.6932068575512279,0.6931571125984192,0.5043555555555556
ETFaithful,10,0.6932317262346094,0.6931526780128479,0.49999999999999994
ETFaithful,11,0.6932550479065288,0.6931487441062927,0.49626666666666674
ETFaithful,12,0.6931909024715424,0.6931473135948181,0.5072888888888889
ETFaithful,13,0.6932200708172538,0.6931548118591309,0.5001777777777777
ETFaithful,14,0.693320401690223,0.6931535124778747,0.5056888888888889
ETFaithful,15,0.6932090249928561,0.6931487441062927,0.4958222222222222
ETFaithful,16,0.6931958144361322,0.6931479096412658,0.5051555555555556
ETFaithful,17,0.6933241567828439,0.6931552886962891,0.5
ETFaithful,18,0.6931688758459958,0.6931473135948181,0.5057777777777778
ETFaithful,19,0.6932401846755635,0.6931476712226867,0.5
ETFaithful,20,0.6933123604817824,0.6931518197059632,0.5
GIN,1,0.9863574044270949,0.8266448736190796,0.4872888888888889
GIN,2,0.9486486126076091,1.3544196367263794,0.4981333333333334
GIN,3,0.8555515489794991,1.9645596742630005,0.4597333333333333
GIN,4,0.8474334153262052,1.3603681325912476,0.5553777777777777
GIN,5,0.866564235904,1.1426144123077393,0.5402666666666667
GIN,6,0.8572787100618536,1.9632847785949707,0.5210666666666668
GIN,7,0.8250830146399412,0.8844176411628724,0.5308444444444445
GIN,8,0.806466056541963,0.9029161214828492,0.5471999999999999
GIN,9,0.7714412808418274,0.9363920331001282,0.5464888888888889
GIN,10,0.7600551410154863,0.7436015486717225,0.5745777777777777
GIN,11,0.7584222636439584,1.1044842839241027,0.5345777777777778
GIN,12,0.7969438677484338,0.7819851279258728,0.5216000000000001
GIN,13,0.7811640907417644,0.7296237349510193,0.5445333333333333
GIN,14,0.7591888145966963,0.7006899356842041,0.5895111111111111
GIN,15,0.7670553434978832,0.7207083940505982,0.5383111111111112
GIN,16,0.7651035352186724,0.7463018298149109,0.5390222222222222
GIN,17,0.8058854964646426,0.7161938309669494,0.5265777777777778
GIN,18,0.7215554768388922,0.6944171071052552,0.5596444444444444
GIN,19,0.7404501058838584,0.6934031486511231,0.5603555555555556
GIN,20,0.7435938119888306,0.730568528175354,0.5409777777777778
